AGREEMENT_RK,TARGET,AGE,GENDER,CHILD_TOTAL,DEPENDANTS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,FACT_ADDRESS_PROVINCE,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED,CREDIT,WORK_TIME,PERSONAL_INCOME
67139063,0,62,1,1,0,1,1,0,1,1,5090.0,456.0,30000.0
67139164,0,28,0,0,0,1,0,0,2,2,17896.0,72.0,16000.0
67139209,0,43,1,2,0,1,0,0,1,1,9227.0,96.0,13000.0
67139431,0,38,0,1,1,1,0,0,2,2,7340.0,5.0,20000.0
67139489,0,28,1,0,0,1,0,0,3,3,11180.0,60.0,35000.0
67139640,0,43,1,1,0,1,0,0,1,1,5760.0,60.0,13000.0
67139930,0,34,1,1,1,1,0,0,1,1,6490.0,168.0,12500.0
67139996,0,28,1,1,1,1,0,0,1,1,6597.0,6.0,10000.0
67140009,0,30,0,0,0,1,0,0,2,2,6880.0,5.0,10000.0
67140159,0,29,0,0,0,1,0,0,2,2,16800.0,60.0,20000.0
67140206,0,44,1,1,1,1,0,0,2,2,23185.0,84.0,35000.0
67140209,0,49,1,2,0,1,0,0,2,2,3928.0,264.0,12000.0
67140608,0,31,1,1,1,1,0,0,1,1,29707.0,24.0,12000.0
67141005,0,34,1,1,1,1,0,0,2,1,57209.0,168.0,10000.0
67141295,1,42,1,2,2,1,0,0,1,1,4670.0,270.0,10000.0
67141539,0,44,1,1,1,1,0,0,2,2,6311.0,36.0,8000.0
67141699,0,24,1,0,0,1,0,0,1,1,12741.0,10.0,26000.0
67142010,0,38,1,1,1,1,0,0,2,2,7247.0,120.0,8000.0
67142051,0,41,1,2,1,1,0,0,2,1,9000.0,36.0,10000.0
67142077,0,29,1,0,0,1,0,0,5,4,8150.0,60.0,12000.0
67142143,0,36,1,1,1,1,0,0,3,3,15690.0,192.0,7900.0
67142243,0,37,1,2,2,1,0,0,2,2,6350.0,120.0,15000.0
67142262,0,33,1,1,1,1,0,0,2,2,27450.0,60.0,10000.0
67142374,0,29,0,0,0,1,0,0,2,2,27200.0,120.0,24000.0
67142531,0,35,1,1,1,1,0,0,1,1,8346.0,36.0,15000.0
67142671,0,53,1,2,0,1,0,0,3,2,13410.0,240.0,8000.0
67142741,0,44,1,1,1,1,0,0,2,1,23451.0,18.0,8000.0
67142751,0,54,0,2,0,1,0,0,2,2,10580.0,132.0,15000.0
67143120,0,38,1,2,2,1,0,0,2,2,6800.0,40.0,8500.0
67143436,0,31,1,2,2,1,0,0,2,2,7880.0,24.0,8000.0
67143587,1,39,0,1,1,1,0,0,2,2,23861.0,1.0,25000.0
67143615,0,50,1,2,0,1,0,0,2,2,33400.0,360.0,52000.0
67143633,0,45,0,0,0,1,0,0,1,1,4199.0,19.0,15000.0
67143690,0,52,1,0,0,1,0,0,7,7,10000.0,121.0,9000.0
67143698,0,40,1,1,0,1,0,0,1,1,19050.0,55.0,12000.0
67143746,0,37,1,2,2,1,0,0,2,2,20706.0,216.0,13000.0
67143748,0,38,1,2,1,0,1,0,1,1,7191.0,,12000.0
67143755,0,25,1,1,1,1,0,0,1,1,18800.0,24.0,10000.0
67143874,0,37,0,2,2,1,0,0,1,1,8169.55,18.0,16000.0
67144294,0,37,1,0,0,1,0,0,4,3,9080.0,192.0,10000.0
67144314,1,25,0,2,2,1,0,0,1,1,11204.0,12.0,22000.0
67144383,1,24,1,0,0,1,0,0,1,1,7891.0,36.0,9000.0
67144384,0,61,1,0,0,1,1,0,3,3,16849.0,240.0,18600.0
67144410,0,53,1,2,1,1,1,0,4,4,6202.0,50.0,13500.0
67144610,0,41,1,2,0,1,0,0,1,1,7020.9,3.0,9500.0
67144794,0,51,1,0,0,1,0,0,2,2,21590.0,96.0,9000.0
67144946,0,44,0,1,1,1,0,0,1,1,26321.0,36.0,15000.0
67145055,0,62,1,2,0,0,1,0,2,2,19950.0,,10400.0
67145100,0,42,1,0,0,1,0,0,3,3,38406.0,216.0,12000.0
67145245,0,49,1,1,1,1,0,0,2,2,3929.0,12.0,12000.0
67145509,0,45,1,2,2,1,0,0,1,1,16500.0,204.0,12000.0
67145849,1,59,1,0,0,1,0,0,2,2,9440.0,36.0,13000.0
67145925,1,25,0,0,0,1,0,0,2,2,12400.0,24.0,10000.0
67146126,0,46,1,1,1,1,0,0,2,2,6415.0,72.0,8000.0
67146168,0,25,1,2,0,1,0,0,1,1,11394.0,12.0,9500.0
67146297,0,30,1,1,1,1,0,0,4,4,2150.0,60.0,13000.0
67146832,0,26,1,0,0,1,0,0,1,1,14960.0,30.0,18000.0
67146972,0,27,0,1,1,1,0,0,3,3,12720.0,16.0,14000.0
67147027,0,49,1,0,0,1,0,0,2,2,23825.0,36.0,10000.0
67147197,0,44,1,1,1,1,0,0,2,2,5370.0,24.0,13000.0
67147232,0,55,1,1,0,1,0,0,3,2,12150.0,185.0,11000.0
67147341,0,34,1,2,2,1,0,0,1,1,3350.0,36.0,9000.0
67147393,1,35,1,1,2,1,0,0,2,2,9438.0,215.0,15000.0
67147406,0,50,1,1,0,1,0,0,2,2,10000.0,132.0,13000.0
67147499,1,33,1,2,2,1,0,0,4,3,7800.0,132.0,12000.0
67147827,0,41,1,1,0,1,0,0,2,2,3316.0,64.0,9500.0
67147902,1,26,1,0,0,1,0,0,1,1,8500.0,9.0,20000.0
67148327,0,37,1,1,1,1,0,0,2,2,20209.0,84.0,29000.0
67148430,0,42,1,2,1,1,0,0,1,1,6960.0,132.0,12000.0
67148448,1,45,0,1,2,1,0,0,2,2,11200.0,156.0,20000.0
67148490,0,33,1,1,0,1,0,0,1,1,25587.0,180.0,25000.0
67148666,0,51,1,2,0,0,1,0,2,2,17060.0,,8000.0
67148714,0,49,1,2,0,1,0,0,2,2,12265.0,60.0,10000.0
67148730,0,47,1,0,0,1,0,0,2,2,16285.0,24.0,8000.0
67148752,0,32,1,0,0,1,0,0,1,1,10890.0,108.0,20000.0
67148822,1,22,1,0,0,1,0,1,1,1,16491.0,24.0,35000.0
67148921,0,59,1,1,0,1,1,0,2,2,12315.0,408.0,12000.0
67148928,0,30,1,1,1,1,0,0,2,2,13500.0,36.0,17600.0
67148981,0,56,1,1,0,1,1,0,2,2,23480.0,24.0,12000.0
67149101,0,50,1,0,0,1,0,0,2,2,8998.0,310.0,15000.0
67149254,0,24,1,0,0,1,0,0,1,1,5757.1,54.0,10000.0
67149314,0,29,0,0,0,1,0,0,3,3,21500.0,6.0,20000.0
67149410,0,40,0,1,2,1,0,0,2,2,28755.0,33.0,16000.0
67149554,1,35,1,1,1,1,0,0,1,1,14700.0,24.0,25000.0
67149668,1,50,0,0,0,1,0,0,2,1,15985.0,36.0,20000.0
67150174,0,44,1,1,2,1,0,0,3,2,50000.0,60.0,22955.0
67150297,0,50,1,2,2,1,0,0,3,2,12455.0,215.0,8500.0
67150597,0,58,1,1,0,1,0,0,2,2,15859.0,330.0,14000.0
67150869,0,43,1,1,1,1,0,0,4,4,17650.0,84.0,28000.0
67150897,0,35,0,1,1,1,0,0,2,2,33192.0,100.0,35000.0
67150909,0,27,1,1,1,1,0,0,2,2,31000.0,36.0,10000.0
67150998,0,50,1,2,1,1,0,0,1,1,17428.0,120.0,30000.0
67151122,0,31,0,1,1,1,0,0,4,4,49653.0,96.0,28000.0
67151365,0,41,1,2,2,1,0,0,4,4,4740.0,192.0,9000.0
67151372,0,41,0,2,1,1,0,1,1,1,12097.0,5.0,20000.0
67151389,0,35,0,1,1,1,0,0,2,2,8221.0,168.0,11500.0
67151409,0,59,1,2,0,1,1,0,3,3,4940.0,228.0,11000.0
67151521,0,46,0,2,1,1,0,0,4,3,28509.0,96.0,21000.0
67151914,0,43,1,0,0,1,0,0,5,5,23783.0,84.0,12000.0
67152003,0,39,0,2,2,1,0,0,3,3,15850.0,6.0,10000.0
67152102,0,64,1,1,0,1,1,0,4,2,14360.0,120.0,15000.0
67152619,0,53,0,3,0,0,1,0,3,2,11322.0,,18000.0
67152702,0,32,1,1,1,1,0,0,2,2,3290.0,90.0,14000.0
67152713,0,49,1,2,0,1,0,0,1,1,12818.0,216.0,30000.0
67152732,0,48,1,2,0,1,0,0,3,2,27900.0,84.0,50000.0
67152742,0,41,1,1,1,1,0,1,3,3,10750.0,50.0,55000.0
67152754,0,47,1,0,0,1,0,0,3,2,19419.0,72.0,25000.0
67152825,0,36,1,2,2,1,0,0,3,2,12600.0,17.0,9000.0
67152859,0,24,1,1,1,1,0,0,1,1,6639.0,48.0,12000.0
67152903,1,25,1,0,0,1,0,0,1,1,16999.0,28.0,13000.0
67152930,0,52,0,1,0,1,0,0,2,2,42408.0,60.0,25000.0
67152959,0,37,0,1,1,1,0,0,4,4,13000.0,108.0,20000.0
67153066,0,30,0,1,1,1,0,0,1,1,4190.0,42.0,24000.0
67153245,0,28,1,0,0,1,0,0,2,2,19800.0,84.0,25000.0
67153587,1,29,1,4,4,1,0,0,1,1,3390.0,24.0,16000.0
67153714,0,24,1,0,0,1,0,0,1,1,5990.0,72.0,13000.0
67153891,0,32,0,1,1,1,0,0,5,4,11670.0,24.0,15000.0
67153982,0,48,1,1,0,1,0,0,2,2,9250.0,108.0,9000.0
67154219,0,60,0,0,0,1,0,1,1,1,24070.0,348.0,20000.0
67154842,0,31,1,2,2,1,0,0,1,1,9500.0,36.0,10000.0
67155051,0,46,1,1,0,1,0,0,2,2,29900.0,72.0,17000.0
67155185,0,22,1,0,0,1,0,0,1,1,9577.8,9.0,16000.0
67155202,0,31,0,1,1,1,0,0,2,2,6650.0,200.0,10000.0
67155246,0,44,1,0,0,0,1,0,2,2,9800.0,9.0,11000.0
67155719,0,26,0,0,0,1,0,0,4,3,44690.0,1.0,17000.0
67155721,0,34,0,0,0,1,0,0,2,2,6200.0,96.0,8000.0
67156015,1,26,1,0,0,1,0,0,1,1,41021.0,13.0,15000.0
67156275,1,33,0,2,2,1,0,0,3,3,6299.0,192.0,37000.0
67156279,0,33,0,1,1,1,0,0,1,1,4410.0,72.0,15000.0
67156379,0,44,1,1,1,1,0,0,3,2,16800.0,120.0,10000.0
67156552,0,43,1,1,0,1,0,0,5,5,5260.0,96.0,17000.0
67156622,1,36,0,2,2,1,0,0,4,3,6790.0,204.0,20000.0
67156822,0,41,1,1,2,1,0,0,3,3,21479.0,48.0,13000.0
67156967,0,33,0,3,3,1,0,0,2,2,10520.0,30.0,10000.0
67157026,0,23,1,1,1,1,0,0,1,1,6900.0,6.0,15000.0
67157411,0,63,1,0,0,0,1,0,3,2,10600.0,,8000.0
67157646,0,27,1,0,0,1,0,0,2,1,35500.0,9.0,12400.0
67157748,0,27,0,0,0,1,0,0,3,3,8492.0,60.0,10000.0
67157813,0,35,1,2,2,1,0,0,3,3,4265.0,130.0,11000.0
67157823,0,51,0,1,0,1,0,0,1,1,6120.0,42.0,13500.0
67157863,0,36,1,1,1,1,0,0,4,4,7645.0,144.0,15000.0
67157935,0,49,1,3,0,1,0,0,2,2,6854.0,180.0,17000.0
67158113,0,22,1,0,0,1,0,0,2,2,15990.0,24.0,12000.0
67158342,0,57,1,0,0,1,1,0,1,1,32200.0,240.0,15000.0
67158550,0,25,0,1,1,1,0,0,2,2,6900.0,4.0,15000.0
67158617,0,37,1,2,2,1,0,0,1,1,5162.0,156.0,10000.0
67158859,0,53,0,0,0,1,0,0,1,1,24000.0,240.0,25000.0
67158957,0,36,1,2,2,1,0,0,2,2,10580.0,128.0,12000.0
67159094,0,37,0,2,2,1,0,0,5,5,4720.0,120.0,8000.0
67159406,1,41,1,1,1,1,0,0,3,3,2000.0,264.0,18000.0
67159484,0,41,1,3,3,1,0,0,2,2,7950.0,12.0,10000.0
67159549,1,54,1,0,0,1,0,0,3,3,14600.0,66.0,10000.0
67159605,0,39,0,2,2,1,0,0,3,3,7404.0,36.0,12000.0
67160026,0,29,1,1,1,1,0,0,3,2,16865.0,6.0,12000.0
67160139,0,32,0,1,1,1,0,0,3,3,7350.0,72.0,18000.0
67160282,0,30,1,0,0,1,0,0,6,6,26054.0,89.0,17000.0
67160348,0,63,1,2,0,0,1,0,6,6,8550.0,,8000.0
67160525,0,38,0,2,2,1,0,0,2,1,5499.0,60.0,18000.0
67160574,0,34,0,2,2,1,0,0,3,3,4990.0,132.0,13000.0
67160790,0,50,1,0,0,1,0,0,2,2,4200.0,24.0,12500.0
67160826,0,65,1,1,0,1,0,0,3,3,7120.0,122.0,9000.0
67160839,0,61,1,0,0,1,1,0,2,2,15790.0,60.0,13500.0
67160849,0,52,0,0,0,1,0,0,1,1,12350.0,60.0,15000.0
67160869,0,57,1,0,0,1,0,0,1,1,17804.0,24.0,20000.0
67160955,0,61,1,1,0,0,1,0,1,1,2421.9,,7500.0
67160973,0,38,1,0,0,1,0,0,1,1,11303.0,60.0,45000.0
67161122,0,53,1,0,0,1,0,0,2,2,6625.0,120.0,25000.0
67161368,0,29,1,0,0,1,0,0,3,3,6090.0,10.0,12000.0
67161926,0,27,1,1,1,1,0,0,3,3,5267.0,12.0,8500.0
67162320,0,50,1,1,0,1,0,0,2,2,9444.0,336.0,9000.0
67162368,0,56,1,0,0,0,1,0,1,1,9846.0,,11300.0
67162534,0,48,1,3,1,1,0,0,1,1,23659.0,300.0,11000.0
67162635,0,30,0,1,2,1,0,0,2,2,7235.0,36.0,13000.0
67162880,1,23,0,0,0,1,0,0,1,1,8995.0,24.0,19000.0
67162904,0,42,1,1,1,1,0,0,3,3,3114.0,24.0,20000.0
67162983,0,32,1,1,1,1,0,0,3,1,6256.8,28.0,10000.0
67163026,0,43,0,1,1,1,0,0,2,2,12598.0,132.0,19000.0
67163189,1,33,1,1,1,1,0,0,1,1,6944.0,36.0,12000.0
67163245,0,24,0,0,0,1,0,0,1,1,9360.0,8.0,23000.0
67163250,0,28,0,1,1,1,0,0,1,1,7150.0,62.0,15000.0
67163288,0,32,1,2,2,1,0,0,3,3,16995.0,156.0,30000.0
67163495,0,27,0,1,2,1,0,0,1,1,17600.0,60.0,40000.0
67163499,0,42,1,2,2,1,0,0,2,2,13500.0,180.0,15000.0
67163516,0,31,1,2,2,1,0,0,4,3,6840.0,36.0,18000.0
67163797,0,43,1,0,0,1,0,0,3,2,9250.0,144.0,10000.0
67163936,0,22,1,1,1,1,0,0,3,1,25000.0,36.0,10000.0
67164046,0,53,1,2,0,1,0,0,3,2,45034.0,180.0,8000.0
67164125,0,32,1,1,1,1,0,0,1,1,30000.0,48.0,12000.0
67164354,0,27,0,0,0,1,0,0,2,2,7210.0,24.0,8000.0
67164372,0,26,0,1,1,1,0,0,1,1,5276.0,72.0,15000.0
67164451,0,38,1,2,2,1,0,0,3,3,5880.0,24.0,20000.0
67164585,0,46,0,2,2,1,0,0,4,4,31498.0,264.0,15000.0
67164711,0,50,1,0,0,1,0,0,3,3,19700.0,72.0,8000.0
67164928,0,47,1,0,0,1,0,0,5,5,5388.0,72.0,20000.0
67165101,0,45,1,2,1,1,0,0,1,1,14921.0,180.0,10000.0
67165268,0,24,1,1,1,1,0,0,1,1,14800.0,23.0,10000.0
67165299,0,44,1,1,1,1,0,0,2,2,18980.0,12.0,25000.0
67165602,1,40,1,1,1,1,0,0,2,2,16298.0,180.0,20000.0
67165639,0,53,0,3,1,1,0,0,1,1,17270.0,8.0,12000.0
67165733,0,48,1,2,0,1,0,0,1,1,20750.0,36.0,20000.0
67166010,0,61,1,0,0,1,1,0,2,2,6191.0,24.0,10500.0
67166039,0,43,1,0,0,1,0,0,4,4,6380.0,72.0,12000.0
67166205,0,49,1,1,0,1,0,0,2,2,6900.0,24.0,8000.0
67166227,0,52,1,0,0,1,1,0,2,1,13010.0,250.0,9000.0
67166434,0,52,0,2,2,1,0,0,2,2,5520.0,96.0,12000.0
67166473,0,35,1,1,1,1,0,0,6,6,11190.0,84.0,17000.0
67166643,0,58,1,2,0,1,1,0,4,3,17193.0,48.0,13000.0
67166661,0,29,1,1,1,1,0,0,3,3,5999.0,48.0,10000.0
67166790,0,39,1,2,1,1,0,0,2,2,23200.0,192.0,10500.0
67166927,0,63,1,0,0,1,1,0,1,1,19079.0,480.0,10000.0
67167160,0,58,1,1,1,1,0,0,3,2,35520.0,62.0,8000.0
67167394,0,34,0,2,1,1,0,0,2,2,31885.0,48.0,20000.0
67167480,0,24,1,1,1,1,0,0,2,1,9675.0,10.0,8000.0
67167482,0,34,1,2,2,1,0,0,8,8,5350.0,12.0,12000.0
67167907,0,49,0,1,0,1,0,0,1,1,14927.83,96.0,20000.0
67167959,1,26,1,0,0,1,0,0,1,1,10773.0,36.0,15000.0
67167998,0,35,1,1,1,1,0,0,2,2,58500.0,7.0,16000.0
67168076,0,37,0,1,1,1,0,1,2,2,11990.0,24.0,40000.0
67168204,0,39,1,1,1,1,0,1,3,3,18990.5,63.0,15000.0
67168244,0,63,1,0,0,0,1,0,1,1,11500.0,,8800.0
67168448,0,31,1,1,1,1,0,0,2,2,13366.0,72.0,20000.0
67168502,0,46,1,0,0,1,0,0,1,1,2691.0,228.0,16000.0
67168503,0,54,0,0,0,1,0,0,2,2,17000.0,40.0,20000.0
67168518,0,36,0,3,3,1,0,0,1,1,34990.0,6.0,50000.0
67168563,0,48,0,0,0,1,0,0,1,1,5010.0,10.0,8500.0
67168636,0,27,0,0,0,1,0,0,3,3,9648.0,36.0,25000.0
67168798,0,31,1,1,1,1,0,0,2,2,11477.0,48.0,28000.0
67169069,0,38,1,2,1,1,0,0,4,4,4600.0,216.0,25000.0
67169157,0,37,0,1,1,1,0,0,2,2,6966.0,72.0,15000.0
67169225,0,25,0,0,0,1,0,0,1,1,8530.0,15.0,15000.0
67169442,0,47,1,1,0,1,0,0,2,2,14200.0,170.0,15000.0
67169478,0,51,0,0,0,1,0,0,3,3,7380.0,216.0,15000.0
67169615,0,34,1,1,0,1,0,0,2,2,10000.0,60.0,9240.0
67169813,0,38,1,3,3,1,0,0,2,2,7083.05,24.0,11000.0
67169901,0,38,0,1,2,1,0,0,8,7,16990.0,120.0,14000.0
67170042,1,23,1,0,0,1,0,1,3,3,5410.0,18.0,20000.0
67170275,0,54,1,2,0,1,1,0,3,3,14991.0,420.0,21000.0
67170321,1,53,1,0,0,1,0,0,4,4,16460.0,84.0,13000.0
67170548,0,42,0,0,1,1,0,0,1,1,11370.0,96.0,15000.0
67170553,0,28,0,1,1,1,0,0,3,3,31250.0,75.0,26000.0
67170582,0,42,0,1,1,1,0,0,2,2,10617.0,59.0,20000.0
67170798,0,42,1,2,2,1,0,0,1,1,8108.0,96.0,12000.0
67170920,0,23,1,0,0,1,0,0,1,1,2890.0,24.0,16500.0
67170955,0,25,1,0,0,1,0,0,1,1,20000.0,36.0,13000.0
67171184,0,64,0,3,0,1,1,0,1,1,9793.0,156.0,20000.0
67171213,0,46,1,2,0,1,0,0,2,1,9800.0,324.0,8000.0
67171304,0,32,0,0,0,1,0,0,2,2,17590.0,12.0,15000.0
67171412,1,27,0,0,0,1,0,0,4,3,8755.0,36.0,17000.0
67171521,1,34,1,1,1,1,0,0,2,2,4365.0,20.0,10000.0
67171536,0,34,1,2,2,1,0,0,2,2,18099.0,131.0,10000.0
67171592,0,37,1,0,0,1,0,0,1,1,11637.0,1.0,8000.0
67171710,0,25,0,1,2,1,0,0,1,1,10470.0,4.0,14000.0
67171784,0,56,1,1,0,0,1,0,3,3,3000.0,,8500.0
67171842,0,53,1,0,0,1,0,0,6,5,17420.0,7.0,9000.0
67171988,1,28,1,1,1,1,0,0,1,1,9910.0,48.0,15000.0
67172029,0,40,1,1,1,1,0,0,2,2,9300.0,48.0,8000.0
67172372,0,49,1,0,0,1,0,0,3,2,11490.0,168.0,11000.0
67172460,0,42,1,0,1,1,0,0,1,1,4490.0,96.0,19000.0
67172524,1,24,0,0,0,1,0,0,3,3,5542.0,24.0,20000.0
67172531,1,43,0,2,2,1,0,0,2,1,20990.0,16.0,13500.0
67172748,0,56,1,2,0,1,1,0,1,1,27637.0,114.0,12000.0
67173088,0,31,1,1,1,1,0,0,4,3,27040.0,156.0,9000.0
67173195,0,51,1,0,0,1,1,0,1,1,10496.0,384.0,16000.0
67173549,1,53,0,2,0,1,0,0,2,2,8050.0,312.0,10000.0
67173556,0,60,1,0,0,1,1,0,4,4,10523.0,72.0,12000.0
67173594,1,44,1,2,1,1,0,0,2,2,15750.91,180.0,30000.0
67173615,0,24,1,2,2,1,0,0,1,1,6920.0,5.0,15000.0
67173659,0,22,1,0,0,1,0,0,1,1,19990.0,36.0,20000.0
67173692,0,40,1,0,0,1,0,0,2,2,21838.0,18.0,30000.0
67173820,0,43,0,1,2,1,0,0,2,2,10280.0,120.0,12000.0
67173832,0,49,1,0,0,1,0,0,2,2,9009.91,120.0,10000.0
67173842,0,37,1,3,3,1,0,0,1,1,3710.0,180.0,20000.0
67174038,0,35,1,1,1,1,0,0,3,3,9600.0,84.0,15000.0
67174198,0,26,1,0,0,1,0,0,1,1,31317.0,36.0,15000.0
67174366,0,22,1,0,0,1,0,0,3,1,4620.0,18.0,12000.0
67174571,0,40,1,1,1,1,0,0,1,1,7920.0,24.0,15000.0
67174616,0,22,0,0,1,1,0,0,1,1,5090.0,36.0,10000.0
67174811,1,29,1,1,1,1,0,0,3,2,10940.0,108.0,8000.0
67174881,0,34,0,1,1,1,0,0,1,1,4349.0,60.0,17000.0
67174899,0,28,0,0,0,1,0,0,2,2,5890.0,37.0,15000.0
67174948,0,52,0,2,0,1,0,0,3,2,19850.0,288.0,10000.0
67174957,0,57,1,0,0,1,1,0,3,3,10000.0,36.0,9000.0
67174986,0,26,1,1,1,1,0,0,2,2,3762.0,4.0,15000.0
67175137,0,59,1,2,0,1,0,0,2,2,17080.0,324.0,8000.0
67175200,0,53,1,2,0,1,1,0,2,2,14730.0,72.0,18000.0
67175269,0,49,1,2,0,1,0,0,3,3,3308.0,120.0,10000.0
67175378,0,35,0,1,1,1,0,0,1,1,6990.0,84.0,25000.0
67175467,0,54,1,2,2,1,1,0,2,2,6282.0,46.0,9000.0
67175756,0,35,1,1,1,1,0,0,1,1,8490.0,60.0,12000.0
67175778,0,43,1,2,1,1,0,0,2,1,23470.0,324.0,8000.0
67175853,0,45,1,2,1,1,1,0,1,1,9570.0,60.0,8500.0
67175884,0,43,1,2,1,1,0,0,1,1,3103.2,3.0,10000.0
67176230,0,56,1,1,1,0,1,0,2,1,66680.0,,8000.0
67176415,0,24,0,0,0,1,0,0,2,2,19502.0,18.0,17000.0
67176418,0,43,0,0,0,1,0,0,2,2,9600.0,60.0,18000.0
67176425,0,34,0,0,0,1,0,0,4,4,11030.0,38.0,10000.0
67176620,0,34,1,1,1,1,0,0,3,1,4499.0,36.0,9000.0
67176739,0,45,0,0,0,1,0,0,2,2,9420.0,168.0,20000.0
67177048,0,29,1,1,1,1,0,0,3,2,24495.0,48.0,18000.0
67177171,0,56,1,3,0,1,0,0,2,2,9690.0,324.0,20000.0
67201861,0,34,0,2,2,1,0,0,1,0,21550.0,60.0,19300.0
67202062,0,37,1,2,2,1,0,0,1,0,5350.0,12.0,10000.0
67202086,0,43,1,0,0,1,0,0,1,0,14498.0,144.0,9000.0
67202088,0,22,1,0,0,1,0,0,1,0,5540.0,48.0,8000.0
67202300,0,49,1,1,0,1,0,0,1,0,16300.0,96.0,12000.0
67202318,0,34,0,1,0,1,0,0,2,0,4990.0,50.0,12000.0
67202364,0,26,1,0,0,1,0,0,1,0,7990.0,12.0,8900.0
67202366,0,47,1,1,0,1,0,0,3,2,8047.1,144.0,25000.0
67202522,0,50,0,1,1,1,0,0,2,2,20767.0,94.0,25000.0
67202718,0,62,1,0,0,0,1,0,2,1,13499.0,,10000.0
67203112,0,24,1,0,0,1,0,0,3,2,5960.0,36.0,15000.0
67203125,1,32,0,4,4,1,0,0,3,2,29490.0,120.0,12000.0
67203465,0,32,0,3,4,1,0,0,1,0,32525.0,48.0,25000.0
67203473,0,37,0,2,2,1,0,0,2,2,6299.0,168.0,20000.0
67203719,0,45,1,1,0,1,0,0,2,2,23450.0,96.0,10000.0
67203820,0,39,1,2,1,1,0,0,3,3,6250.0,175.0,10000.0
67204029,0,54,1,2,0,1,0,0,1,1,2000.0,120.0,30000.0
67204349,0,46,0,0,0,1,0,0,1,1,9095.0,14.0,14000.0
67204420,0,30,0,1,1,1,0,0,2,1,17990.0,12.0,22000.0
67204438,0,50,1,0,0,1,0,0,4,3,41700.0,72.0,12000.0
67205046,1,24,1,1,1,1,0,1,1,0,7350.0,24.0,14000.0
67205074,0,58,1,2,0,1,1,0,2,1,11690.0,96.0,10000.0
67205411,0,58,1,2,0,1,1,0,1,0,11528.0,36.0,8000.0
67205552,0,51,0,1,1,1,0,0,2,2,22057.0,72.0,25000.0
67205657,0,56,1,0,0,0,1,0,1,0,21570.0,,14000.0
67205804,0,56,1,2,1,1,0,0,1,1,8723.0,348.0,40000.0
67205921,0,54,1,2,0,1,0,0,5,4,20086.0,360.0,10000.0
67205927,0,37,1,2,2,1,0,0,1,1,3300.0,18.0,8000.0
67206138,1,25,1,1,1,1,0,1,1,0,21990.0,48.0,150000.0
67206140,0,32,1,1,0,1,0,0,3,2,14890.0,96.0,12000.0
67206159,0,55,0,3,0,0,1,0,3,2,22047.0,,15000.0
67206400,0,36,1,2,2,1,0,0,1,0,7000.0,144.0,15000.0
67206520,0,44,1,3,0,1,0,0,1,0,30600.0,47.0,11600.0
67206680,0,53,1,0,0,1,1,0,2,2,29280.0,279.0,23000.0
67206710,1,52,1,2,0,1,0,0,1,0,7439.0,168.0,20000.0
67206881,0,25,1,1,1,1,0,0,1,1,20600.0,8.0,8500.0
67206960,0,24,1,1,1,1,0,0,1,0,20000.0,24.0,15000.0
67207011,0,56,1,2,0,0,1,0,2,1,13400.0,,10000.0
67207126,0,26,1,1,1,1,0,0,1,0,10025.0,84.0,9000.0
67207262,0,50,1,2,0,1,0,0,1,0,3222.9,72.0,10000.0
67207311,0,56,1,1,0,1,1,0,2,2,11300.0,60.0,8000.0
67207422,0,31,0,1,1,1,0,0,2,2,7910.0,50.0,11000.0
67207456,0,45,1,1,1,1,0,0,1,0,39638.0,300.0,20000.0
67207642,1,30,0,1,2,1,0,0,3,2,4592.0,84.0,14000.0
67207877,0,25,1,0,0,1,0,0,1,0,15490.0,12.0,15000.0
67208143,0,28,1,2,2,1,0,0,1,0,25350.0,36.0,10500.0
67208283,0,60,0,1,0,1,0,0,2,2,18290.0,264.0,15000.0
67208339,0,51,1,0,0,1,0,0,1,0,23598.0,288.0,18500.0
67208420,0,48,1,0,0,1,0,0,1,1,5320.0,336.0,9000.0
67208630,1,38,1,1,1,1,0,0,1,0,10640.0,60.0,12000.0
67208818,0,58,1,1,0,0,1,0,3,2,15245.0,,8000.0
67208845,0,26,1,1,1,1,0,0,1,0,14119.0,12.0,10000.0
67208869,0,40,0,2,2,1,0,0,1,0,22225.0,24.0,10000.0
67209289,0,55,1,0,0,1,1,0,2,2,20000.0,85.0,18000.0
67209379,0,29,0,1,1,1,0,0,3,2,12948.0,24.0,16000.0
67209506,0,43,1,1,1,1,0,0,2,1,18710.0,192.0,10200.0
67209824,0,24,1,0,0,1,0,0,1,0,15192.0,36.0,15000.0
67209877,1,37,1,2,2,1,0,0,1,0,56899.0,36.0,12000.0
67210003,0,25,0,0,0,1,0,0,1,1,8698.1,84.0,12500.0
67210156,0,44,0,2,2,1,0,0,4,4,11691.0,240.0,10000.0
67210366,0,38,1,1,1,1,0,0,2,1,13400.0,12.0,10000.0
67210444,0,38,1,2,2,1,0,1,2,2,25584.0,36.0,30000.0
67210489,0,26,1,1,1,1,0,0,3,2,22400.0,12.0,10000.0
67210606,0,40,1,1,1,1,0,0,2,2,6660.0,228.0,8000.0
67210814,0,51,0,2,1,1,0,0,1,0,27759.0,240.0,17000.0
